ARES_R_RIGHT_V1 513 0.080000000000000002 1788764604 2
0.7899319678544998 0.027622479770798233 0.7126625515520573 -3.7447038143873215 -0.45738260727375746 1.7106794528663158
0.7909389138221741 0.027374088764190674 0.7124526500701904 -3.7447307109832764 -0.45725882053375244 1.7106791734695435
0.7919633965939283 0.027139528188854456 0.7122544273734093 -3.744756154716015 -0.45714189298450947 1.710678931325674
0.7929878793656826 0.026904967613518238 0.7120562046766281 -3.7447815984487534 -0.4570249654352665 1.7106786891818047
0.7940123621374369 0.02667040703818202 0.711857981979847 -3.744807042181492 -0.4569080378860235 1.7106784470379353
0.7950368449091911 0.026435846462845802 0.7116597592830658 -3.7448324859142303 -0.45679111033678055 1.7106782048940659
0.7960613276809454 0.026201285887509584 0.7114615365862846 -3.744857929646969 -0.4566741827875376 1.7106779627501965
0.7970858104526997 0.025966725312173367 0.7112633138895035 -3.7448833733797073 -0.4565572552382946 1.710677720606327
0.798119742423296 0.02574161218944937 0.7110730763524771 -3.7449077665805817 -0.4564450131729245 1.7106774672865868
0.799159973859787 0.025522797368466854 0.7108881622552872 -3.74493145942688 -0.4563358947634697 1.7106772065162659
0.800200205296278 0.025303982547484335 0.7107032481580973 -3.744955152273178 -0.4562267763540149 1.710676945745945
0.801240436732769 0.025085167726501822 0.7105183340609074 -3.7449788451194763 -0.45611765794456005 1.710676684975624
0.80228066816926 0.024866352905519303 0.7103334199637175 -3.7450025379657745 -0.45600853953510523 1.7106764242053032
0.803320899605751 0.02464753808453679 0.7101485058665276 -3.7450262308120728 -0.4558994211256504 1.7106761634349823
0.8043639156967402 0.02443225792376325 0.709966579452157 -3.7450495436787605 -0.45579205732792616 1.7106759138405323
0.8054180704057217 0.02423111640382558 0.709796603769064 -3.7450713366270065 -0.4556917119771242 1.7106757089495659
0.8064722251147032 0.02402997488388792 0.7096266280859709 -3.7450931295752525 -0.45559136662632227 1.7106755040585995
